ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-04-06,35.03749043532069,21.58998697651122,48.53409005821017,35.036358896858964,35.038775308897044,-0.07249189801658983,-0.07249189801658983,-0.07249189801658983,-0.07249189801658983,-0.07249189801658983,-0.07249189801658983,0.0,0.0,0.0,34.964998537304105
2024-04-07,35.04189107632007,21.819463240732123,49.19517148760725,35.04052106364896,35.043432984060125,0.18035563757646167,0.18035563757646167,0.18035563757646167,0.18035563757646167,0.18035563757646167,0.18035563757646167,0.0,0.0,0.0,35.22224671389653
2024-04-08,35.04629171731945,21.350528419463156,48.90228403390268,35.044683241062074,35.04810641980156,0.07924823945033656,0.07924823945033656,0.07924823945033656,0.07924823945033656,0.07924823945033656,0.07924823945033656,0.0,0.0,0.0,35.125539956769785
2024-04-09,35.05069235831882,21.297017001157027,49.12897259879726,35.048855642661444,35.052793677548614,0.03255750806436118,0.03255750806436118,0.03255750806436118,0.03255750806436118,0.03255750806436118,0.03255750806436118,0.0,0.0,0.0,35.083249866383184
2024-04-10,35.0550929993182,21.759807644780096,48.6883017763325,35.05305780313813,35.057439812117984,0.17579238169714675,0.17579238169714675,0.17579238169714675,0.17579238169714675,0.17579238169714675,0.17579238169714675,0.0,0.0,0.0,35.23088538101535
2024-04-11,35.05949364031758,21.968798522479737,49.80411478581894,35.05721565248818,35.0621535732494,0.04030657385954064,0.04030657385954064,0.04030657385954064,0.04030657385954064,0.04030657385954064,0.04030657385954064,0.0,0.0,0.0,35.099800214177115
2024-04-12,35.06389428131695,22.014432854153196,48.99270533600008,35.06139618138307,35.06683481857148,-0.43576844263317493,-0.43576844263317493,-0.43576844263317493,-0.43576844263317493,-0.43576844263317493,-0.43576844263317493,0.0,0.0,0.0,34.62812583868377
2024-04-13,35.06829492231632,20.816756991777837,48.454430740998774,35.06549613081836,35.071521960635394,-0.07249189801628689,-0.07249189801628689,-0.07249189801628689,-0.07249189801628689,-0.07249189801628689,-0.07249189801628689,0.0,0.0,0.0,34.99580302430003
2024-04-14,35.072695563315705,21.381988161863855,50.60297539513446,35.06955869388205,35.076196188435276,0.18035563757592646,0.18035563757592646,0.18035563757592646,0.18035563757592646,0.18035563757592646,0.18035563757592646,0.0,0.0,0.0,35.25305120089163
2024-04-15,35.077096204315076,21.630031045035928,48.78766204417411,35.07367838470276,35.08091506959871,0.07924823945049449,0.07924823945049449,0.07924823945049449,0.07924823945049449,0.07924823945049449,0.07924823945049449,0.0,0.0,0.0,35.15634444376557
2024-04-16,35.08149684531445,22.27627553894575,47.66725016220878,35.0777619168861,35.08580939845263,0.03255750806458154,0.03255750806458154,0.03255750806458154,0.03255750806458154,0.03255750806458154,0.03255750806458154,0.0,0.0,0.0,35.11405435337903
2024-04-17,35.085897486313826,21.865145269436496,48.742440002263535,35.08183084499242,35.090619596973944,0.17579238169745037,0.17579238169745037,0.17579238169745037,0.17579238169745037,0.17579238169745037,0.17579238169745037,0.0,0.0,0.0,35.261689868011274
2024-04-18,35.090298127313204,20.3666676563516,48.45238387512968,35.08573626545627,35.09541604157095,0.04030657385924171,0.04030657385924171,0.04030657385924171,0.04030657385924171,0.04030657385924171,0.04030657385924171,0.0,0.0,0.0,35.130604701172444
2024-04-19,35.094698768312576,20.687258352116732,47.824668582902994,35.08977377677648,35.10028857320779,-0.43576844263286507,-0.43576844263286507,-0.43576844263286507,-0.43576844263286507,-0.43576844263286507,-0.43576844263286507,0.0,0.0,0.0,34.65893032567971
2024-04-20,35.09909940931195,20.77171303706531,48.55538477461114,35.09384274159088,35.10507981938307,-0.07249189801598392,-0.07249189801598392,-0.07249189801598392,-0.07249189801598392,-0.07249189801598392,-0.07249189801598392,0.0,0.0,0.0,35.026607511295964
2024-04-21,35.103500050311325,21.070766058132666,48.71872667234828,35.09800078875768,35.10990186935761,0.1803556375764146,0.1803556375764146,0.1803556375764146,0.1803556375764146,0.1803556375764146,0.1803556375764146,0.0,0.0,0.0,35.28385568788774
2024-04-22,35.107900691310704,20.7627811294481,49.234396624593195,35.10188993227363,35.114743790350936,0.0792482394506524,0.0792482394506524,0.0792482394506524,0.0792482394506524,0.0792482394506524,0.0792482394506524,0.0,0.0,0.0,35.18714893076135
2024-04-23,35.112301332310075,21.78960086788629,49.091065335309274,35.105752700140904,35.119655537559865,0.032557508064380354,0.032557508064380354,0.032557508064380354,0.032557508064380354,0.032557508064380354,0.032557508064380354,0.0,0.0,0.0,35.144858840374454
2024-04-24,35.11670197330945,21.36535899719453,48.93149076492478,35.109818055975886,35.12449913468419,0.17579238169742234,0.17579238169742234,0.17579238169742234,0.17579238169742234,0.17579238169742234,0.17579238169742234,0.0,0.0,0.0,35.29249435500687
2024-04-25,35.12110261430883,21.49956786436749,48.923234369711984,35.11379284731956,35.12933700902578,0.04030657386063372,0.04030657386063372,0.04030657386063372,0.04030657386063372,0.04030657386063372,0.04030657386063372,0.0,0.0,0.0,35.161409188169465
